,Churn,Tenure,MonthlyCharge,zTenure,zMonthlyCharge
3909,False,5.21614,214.9663,-1.1084210819260867,0.9859905223890496
1051,False,8.700517617,179.947583,-0.9766520177352827,0.1705225704920382
6137,False,63.66258,235.1372,1.1018539085081611,1.4557028339771483
5055,False,69.87041,220.1149,1.3366160496046495,1.105884072376531
2853,False,9.546909,204.9496,-0.944643948365036,0.7527353224978947
3795,True,17.05378,217.4702,-0.660755841104506,1.0442979185382273
7075,False,59.11522,139.9875,0.9298859309803411,-0.7600131496385594
2959,True,8.259385,184.9963,-0.9933343749638821,0.2880901818839008
6107,False,64.54916,214.9663,1.1353817949118359,0.9859905223890496
506,False,18.76976086,139.934918,-0.5958624176740651,-0.7612376072863553
4940,True,10.59224,245.1457,-0.9051125591816123,1.688767083491522
3489,False,2.313262,127.4601,-1.2181995157140435,-1.051734094771833
1920,True,5.037146238,164.971516,-1.1151901073037205,-0.17821958028300094
7525,False,42.01051,194.9992,0.28303536605918267,0.5210240262629118
9431,False,40.8394,119.9568,0.23874737958733852,-1.22646067551632
7648,False,64.92325,139.983,1.1495287946464912,-0.7601179394794761
7598,False,71.36862,117.5152,1.3932740101822056,-1.2833173145345844
2687,False,22.12945,147.4783,-0.4688087103520188,-0.5855776517855078
7566,False,46.92377,149.9378,0.4688406212552386,-0.5283041820667082
2807,True,3.890319,149.9928,-1.158559790085087,-0.5270234173443935
5217,False,71.03326,169.9378,1.3805916668129252,-0.06257155577031247
6568,False,55.72148,204.961,0.8015445188081656,0.7530007900948837
7964,False,63.78532,152.4555,1.1064955796232179,-0.46967543040538656
1943,True,24.37711744,204.961033,-0.3838084412262111,0.7530015585537165
8787,True,52.17851,242.6106,0.6675596604855916,1.6297331444453225
6493,False,59.92546,147.4421,0.9605268598076477,-0.5864206278391038
4519,False,22.28926,104.9629,-0.4627651592611175,-1.5756180967875963
596,True,13.70230727,240.114868,-0.7874988276104659,1.5716159535007246
8133,False,49.39534,165.0182,0.5623082363590426,-0.17713246718669992
393,True,5.988505209,187.513939,-1.0792124679380624,0.3467175130607124
3759,False,2.531394,127.4738,-1.2099503955928967,-1.05141506792282
1853,True,9.630236452,187.642236,-0.941492745602777,0.3497051179985099
1166,True,17.39605821,175.133074,-0.6478118710811205,0.05840887444715618
4272,False,28.31929,222.6281,-0.2347268989227936,1.1644080341969358
5028,False,64.71488,197.4876,1.141648845076307,0.578970479626709
537,False,9.450195459,169.974105,-0.9483013742220879,-0.06172613462042796
119,True,9.344886869,210.138,-0.9522838399249588,0.8735556804117056
9055,False,69.44118,179.9476,1.3203838148587164,0.1705229663647702
5038,False,44.98551,207.4974,0.3955412448867364,0.8120650017617923
7495,False,64.30983,182.4433,1.126331027859803,0.22863941213716593
4574,True,31.79027,255.1198,-0.10346449378233566,1.921030272888666
519,True,7.228526307,117.485813,-1.032318463435475,-1.284001638769033
8773,False,49.20691,139.9568,0.5551823598052693,-0.7607280492199249
3126,True,4.606587,220.1185,-1.1314726099788504,1.1059679042492645
3159,False,3.769755,219.9902,-1.1631191711859157,1.1029802294515727
3215,False,13.61564,159.965,-0.7907763326111162,-0.29480447254674735
6039,False,42.10529,124.9643,0.28661967099877106,-1.1098528692073604
7408,False,54.84444,172.4624,0.7683774075587815,-0.0037821263529186216
9379,False,56.37261,140.0049,0.8261683685160598,-0.7596079622536819
4908,True,12.00948,287.6427,-0.8515166493632721,2.678379054477418
6141,False,65.48954,159.9656,1.1709442414099387,-0.29479050056795864
1046,False,4.486607929,187.484705,-1.1360098707599489,0.3460367516808549
4905,True,2.553094,164.9785,-1.2091297644767427,-0.1780569464498985
5315,False,57.78386,235.1591,0.8795377538926596,1.4562128112029427
5620,False,65.90305,262.6106,1.1865819913104363,2.0954657707417175
3420,True,7.151009,245.1457,-1.0352499433508968,1.688767083491522
8264,False,63.01044,217.4725,1.077191863527119,1.0443514777902512
383,False,17.6210362,149.977753,-0.6393038554569838,-0.5273738112857872
724,True,9.758067608,182.443347,-0.9366585417213242,0.2286405066088376
7015,False,65.89807,149.9778,1.1863936621418447,-0.5273727168141155
545,False,1.597765127,139.987503,-1.2452575340317682,-0.7600130797786656
6726,False,58.24766,117.472,0.8970773258591203,-1.2843232970073846
3407,False,7.756546,147.4713,-1.0123502887802749,-0.585740658204711
2016,True,3.151239,245.1457,-1.1865096539250428,1.688767083491522
2276,False,6.542299,127.475,-1.0582695915865674,-1.0513871239652421
7728,False,71.4869,179.9656,1.3977470170217765,0.17094212572843698
6263,False,47.56406,207.4673,0.4930545335760771,0.8113640741592162
9209,False,64.17032,162.4526,1.1210551639420778,-0.23687664848800197
8077,False,70.68617,147.4783,1.3674657288356966,-0.5855776517855078
9574,False,40.51042,174.9768,0.22630630932962828,0.05476977942506412
3483,False,7.833185,129.9763,-1.0094520238903706,-0.9931402730574832
6256,False,71.44432,202.4433,1.3961367648132126,0.6943720384335615
6217,False,60.20609,92.45514,0.9711394731775222,-1.8668816924818468
7795,False,54.79811,182.4762,0.7666253412172419,0.2294055423074238
1745,False,24.77634001,204.963371,-0.36871100052515415,0.7530560026977308
1411,False,9.821119931,139.965008,-0.9342740855830943,-0.7605369125500923
5841,False,60.69462,114.9976,0.9896142620795808,-1.3419437375327743
3757,False,5.095356,114.9509,-1.1129887827893834,-1.3430312232151764
4636,True,12.4341,207.4754,-0.835458751458144,0.8115526958728665
9239,False,69.82047,202.4433,1.3347274635244315,0.6943720384335615
9225,False,68.97874,192.4705,1.3028956741511486,0.4621391216571267
1879,True,7.40216226,212.641455,-1.0257520548679706,0.9318527140099478
2506,False,8.940085,182.4676,-0.9675922735460953,0.2292052772781163
5503,False,48.03427,159.9942,0.5108365131671709,-0.29412450291235454
8956,True,61.17571,220.1615,1.0078076917418155,1.1069692293958013
7460,False,61.61486,124.9781,1.0244150721408474,-1.1095315136952157
1198,True,1.723983897,139.951231,-1.2404843059163455,-0.7608577324697167
9461,True,51.83082,245.175,0.6544110322470867,1.6894493817890464
8335,False,47.86746,242.6326,0.5045282423613814,1.6302454503342483
1057,False,14.45990083,232.622804,-0.7588488345812573,1.3971510213456906
5942,False,67.71178,114.9728,1.2549829184404404,-1.3425212459893818
9525,False,61.50738,149.9915,1.0203504900042473,-0.5270536899651025
4720,False,4.685087,217.484,-1.128503967461888,1.044619274050372
1932,True,10.1127187,182.467607,-0.9232466651557403,0.2292054402845351
320,False,3.115945151,114.972827,-1.1878443650171275,-1.3425206172503366
4507,False,5.113589,129.9483,-1.1122992635663034,-0.9937922987342986
7794,False,59.36326,149.9845,0.9392660849918995,-0.5272166963843063
2430,True,1.704751,172.4567,-1.241211638346391,-0.0039148601514128675
3372,False,5.8078,255.1417,-1.0860462152816799,1.92154025011446
7078,False,70.95891,172.4579,1.3777799652697897,-0.00388691619383548
5885,False,44.89729,172.4567,0.3922050201371005,-0.0039148601514128675
5703,False,66.54232,152.5022,1.2107573301871055,-0.46858794472298476
6869,False,56.35945,152.4742,0.8256706954520697,-0.46923997039979953
8321,False,45.62851,175.1331,0.4198576415543388,0.05840947989957082
1048,False,2.017579009,142.485486,-1.2293813895818801,-0.7018434706269779
1429,True,16.78883402,204.963371,-0.67077533028828,0.7530560026977308
8712,False,66.00509,222.6143,1.1904408484114661,1.1640866786847912
2931,True,8.840599,194.9744,-0.971354545768293,0.5204465178063044
3438,False,11.36757,210.1051,-0.875791825389556,0.8727895502414478
6872,True,69.13848,265.1283,1.3089365780449012,2.15409452240304
3174,False,10.65826,117.4392,-0.9026158740991939,-1.2850870985145104
8487,False,53.24575,149.9483,0.7079195845595136,-0.528059672437903
1844,False,9.858971643,112.455141,-0.9328426435247119,-1.4011490428988198
2811,False,11.56278,214.9525,-0.8684095488833622,0.985669166876905
3700,True,16.64015,182.4433,-0.6763981290572593,0.22863941213716593
7668,False,71.25643,179.9476,1.3890313094945874,0.1705229663647702
5350,False,61.18595,169.9671,1.0081949388675948,-0.06188925747278876
9201,False,71.48476,152.4579,1.3976660884232244,-0.46961954249023113
5371,False,47.99369,152.466,0.5093018951628611,-0.4694309207765808
5900,False,71.82846,174.9618,1.4106638264242435,0.05442047995534214
2399,False,15.07508,157.4836,-0.7355845410830204,-0.35258791949134133
915,False,15.42700763,152.479779,-0.7222756579580295,-0.4691100542836939
1104,False,15.40849216,214.952509,-0.7229758593779471,0.9856693764565869
8664,False,69.67964,187.6094,1.3294016810318992,0.3489404781726564
9767,False,50.71914,182.4608,0.6123705161546448,0.22904692818517558
7697,False,71.28653,142.4827,1.3901696042686074,-0.7019083471818214
7916,False,55.29166,149.9378,0.7852899719719777,-0.5283041820667082
7969,False,61.08796,174.9699,1.0044892410301793,0.05460910166899182
9320,False,68.02518,114.9509,1.2668347982470136,-1.3430312232151764
6652,False,59.29365,104.9781,0.9366336365128454,-1.5752641399916114
4795,True,7.041709,215.1591,-1.0393833526133678,0.990480184906547
5893,False,68.89551,152.4798,1.299748156741126,-0.4691095652644362
5983,False,67.6047,232.6415,1.2509334631446907,1.3975863882047526
6267,False,66.88132,172.4579,1.2235773278081277,-0.00388691619383548
448,True,4.85576672,127.442069,-1.122049355059656,-1.0521539760210703
7405,False,41.14853,194.9581,0.25043778036783,0.5200669457158728
1219,True,23.32691904,139.987503,-0.4235239013725273,-0.7600130797786656
5762,False,70.97645,112.4551,1.3784432772410955,-1.4011499976507038
5665,False,67.0795,232.6228,1.2310719211076382,1.3971509281991656
3966,True,10.88054,235.1591,-0.8942098886384244,1.4562128112029427
9069,False,66.00877,252.6378,1.1905800153472932,1.8632328539652832
5147,False,54.09422,160.0013,0.740006261201132,-0.2939591678300198
3801,False,18.76931,139.9512,-0.59587946789273,-0.7608584543552875
1829,True,4.499945782,220.132293,-1.1355054718108943,1.1062890967549897
1891,True,7.18546062,162.497044,-1.0339470829189192,-0.23584169744584615
1514,True,9.808669685,182.446995,-0.9347449178075814,0.22872545623987403
5791,False,61.29358,104.9923,1.0122651935695142,-1.5749334698269408
741,False,15.70393958,220.118516,-0.7118028941226754,1.1059682768353654
3661,True,14.70737,164.9715,-0.7494902677061062,-0.17821995286910236
5382,False,45.84265,102.4746,0.42795579580379506,-1.6335622214882628
3046,True,12.00194,267.6427,-0.851801790313309,2.2126464281810225
9365,True,60.34589,252.6378,0.9764263040548639,1.8632328539652832
9576,False,61.50205,149.9778,1.0201489248499107,-0.5273727168141155
4527,False,15.54856,204.9634,-0.7176788995679716,0.7530566780100392
5362,False,50.93618,142.4689,0.6205783400002689,-0.702229702693966
1994,False,20.93887792,199.990219,-0.5138326962908251,0.6372480456011722
9465,False,63.55011,164.9715,1.0976006190319476,-0.17821995286910236
8231,False,51.87037,225.132,0.6559066986362059,1.2227154303461134
3240,True,3.209982,194.9744,-1.1842881638948017,0.5204465178063044
1903,False,3.56722345,95.005709,-1.1707783274961867,-1.8074875325358384
1107,True,7.522520984,149.97755,-1.0212004367105982,-0.527378538471944
4828,False,23.63005,152.509,-0.4120603669003794,-0.46842959563004405
4419,False,3.318059,152.4884,-1.1802010049482319,-0.4689093002351287
780,False,15.37107894,139.983006,-0.7243907189395836,-0.7601177997596886
2047,False,6.645141,152.4742,-1.054380405169632,-0.46923997039979953
2775,False,23.99384,172.4567,-0.3983028833176313,-0.0039148601514128675
8740,False,51.60705,159.9349,0.6459486993041482,-0.2955054001493235
6624,False,57.87826,139.965,0.8831076883334399,-0.760537098843143
7702,False,61.00511,169.9928,1.0013560941189648,-0.06129079104799788
2478,True,20.13722,217.484,-0.5441490757223103,1.044619274050372
6871,False,62.99218,197.4702,1.0765013232422813,0.5785652922418316
4460,False,2.546083,124.9607,-1.2093949001797544,-1.1099367010800933
5735,False,42.80596,255.1336,0.3131169799460324,1.9213516284008105
5966,False,56.51994,182.4433,0.8317399621724171,0.22863941213716593
7414,False,69.03225,162.4982,1.3049192672859597,-0.235814778100046
5386,False,58.86685,182.4608,0.9204932973250807,0.22904692818517558
201,True,18.56165869,194.999168,-0.6037322386897864,0.5210232810907096
9191,False,46.66704,149.9378,0.45913183662619744,-0.5283041820667082
7297,False,54.64119,257.6375,0.7606910815514873,1.9796590245499874
4363,True,19.04207,267.6647,-0.5855644751165945,2.2131587340699483
6311,False,60.72645,187.6094,0.9908179804402804,0.3489404781726564
4807,True,5.067354,220.1323,-1.114047737283141,1.1062892597614085
8957,False,51.77932,159.9476,0.6524634514875507,-0.2952096599316254
6519,True,52.83052,154.9919,0.6922167892433573,-0.410611218738478
2834,True,12.29962,184.9853,-0.8405443953521707,0.2878340289394379
4906,True,21.19755,220.1615,-0.5040504678240851,1.1069692293958013
3175,True,12.05486,204.9797,-0.8498005092687531,0.7534362501004708
2463,False,17.84058,140.0013,-0.6310013451510541,-0.7596917941264154
7907,False,56.09767,129.9621,0.8157709344572874,-0.993470943222154
3441,True,5.358251,162.4608,-1.1030468557257296,-0.23668569811122006
9511,False,62.28135,127.4738,1.049619792537411,-1.05141506792282
8820,False,62.78883,242.6281,1.0688112155247744,1.6301406604933315
5702,False,61.78729,247.6647,1.0309358750605901,1.7474261077735533
4651,True,8.542338,159.9476,-0.9826339124657668,-0.2952096599316254
3346,True,4.060006,235.1555,-1.1521427194764782,1.456128979330209
6804,False,71.27557,182.4608,1.3897551288292966,0.22904692818517558
6930,False,71.74779,162.4608,1.4076131207956653,-0.23668569811122006
5858,False,69.29855,192.4885,1.3149899615823555,0.4625582810207935
6905,False,65.26702,162.4526,1.1625291798446586,-0.23687664848800197
901,True,5.261212465,212.655686,-1.1067165719140701,0.9321841060601889
9330,True,53.81991,240.1149,0.7296326519166996,1.5716166986729267
7180,False,58.8721,157.4836,0.9206918371112471,-0.35258791949134133
7821,True,53.08332,194.9699,0.7017769526610399,0.5203417279653875
7530,False,62.11655,147.4564,1.043387534106896,-0.5860876290113021
356,True,5.388165017,182.446995,-1.1019155942898144,0.22872545623987403
277,False,23.103996,235.159141,-0.43195420474264834,1.4562137659548267
1821,False,9.585621689,107.528648,-0.9431799466515157,-1.5158704690648601
9763,False,55.07277,172.4624,0.7770121864874185,-0.0037821263529186216
4504,False,1.554749,172.4441,-1.2468842792996313,-0.004208271705980072
1693,False,7.387393996,140.00128,-1.0263105478158958,-0.7596922598590412
8370,False,66.2073,220.1615,1.1980878446325487,1.1069692293958013
8461,False,68.45528,240.1149,1.283099933871797,1.5716166986729267
1532,True,10.54165852,200.132293,-0.9070254041765026,0.6405564704585941
1747,True,6.403155881,175.02109,-1.063531581128047,0.05580114432599724
4584,False,5.933094,172.4624,-1.081307959287791,-0.0037821263529186216
9968,False,56.05929,200.1652,0.8143195140776566,0.6413227636352707
4360,True,1.358678,230.1051,-1.2542991163307566,1.3385221765378434
9739,True,41.98389,200.1323,0.2820286748005646,0.6405566334650129
3621,False,9.534696,137.4686,-0.945105808633312,-0.8186698452574589
7220,False,52.96043,137.4686,0.6971296089806641,-0.8186698452574589
1272,False,15.71358455,115.002061,-0.7114381493071744,-1.3418398558704792
8515,False,65.91489,242.6573,1.187029745799619,1.6308206301277242
6376,False,63.43732,195.0062,1.0933352280830535,0.5211870326821156
7919,False,58.42342,134.9509,0.9037240597289455,-0.8772985969187811
4718,True,2.246214,182.4608,-1.2207350767774483,0.22904692818517558
4010,True,4.541407,227.4754,-1.1339375286954823,1.2772853221692622
8465,False,71.24754,139.9979,1.3886951154566793,-0.7597709686728857
944,True,10.03364243,210.105118,-0.9262371005341453,0.8727899694008117
4948,True,1.312447,137.5165,-1.2560474387791858,-0.8175544156174791
1889,True,13.56958731,235.137219,-0.7925179118920651,1.4557032764231428
3970,False,6.435125,207.6386,-1.0623226016899168,0.8153530741034448
2525,False,18.96848,179.9656,-0.5883474356621137,0.17094212572843698
6410,False,52.38554,222.65,0.6753889351389254,1.1649180114227307
4812,True,1.329981,200.1323,-1.2553843537104927,0.6405566334650129
4757,True,5.192447,217.4702,-1.1093170825267795,1.0442979185382273
5070,False,66.95875,162.447,1.2265055060258139,-0.23700705362336466
4001,True,7.038169,200.1465,-1.0395172251548972,0.6408873036296837
2655,True,16.7433,245.147,-0.6724972949728686,1.688797356112231
542,True,7.349620762,240.114868,-1.0277390220637375,1.5716159535007246
7168,False,58.99154,172.4885,0.925208711789285,-0.0031743452756021664
2792,False,4.833414,172.4555,-1.12289467015471,-0.003942804108990917
1068,True,9.690818661,199.990219,-0.9392017020179501,0.6372480456011722
122,False,10.04672315,114.983787,-0.925742425610012,-1.342265395771126
1957,True,14.21751959,277.63748,-0.7680149906879842,2.4453911851137566
1881,False,5.731198479,169.992756,-1.0889430628244134,-0.06129181565977513
1496,False,29.68889421,149.97755,-0.1829324366397793,-0.527378538471944
6611,False,70.91142,179.9476,1.375984031089783,0.1705229663647702
1175,False,9.314854212,94.972827,-0.9534195879818701,-1.8082532435467322
1426,True,10.3444125,149.937833,-0.9144846770589687,-0.5283034136078747
3378,False,14.77367,137.4978,-0.746982993835092,-0.8179898756230661
7861,False,57.55841,179.9476,0.8710118882181482,0.1705229663647702
8205,False,64.44587,184.967,1.1314756664331476,0.2874078835863771
3194,True,8.373701,222.6792,-0.9890112751171424,1.1655979810571235
9106,False,67.97714,117.4686,1.2650180646608369,-1.284402471553855
6450,False,48.38433,222.6326,0.5240747679377166,1.1645128240378526
8939,False,65.71805,137.4392,1.1795858274169586,-0.8193544722181149
9956,False,58.40629,182.447,0.9030762527695115,0.22872557267303098
4016,False,22.48816,169.9741,-0.4552433376480753,-0.0617262510535849
223,False,2.581692044,134.950905,-1.208048269326165,-0.8772984804856242
1676,True,1.019306038,162.468917,-1.2671331804767199,-0.23649668052483772
559,False,6.013261132,217.470195,-1.0782762706697255,1.0442978021050702
8425,False,51.53674,172.4705,0.6432897788536053,-0.003593504639268938
7814,False,51.74735,184.961,0.6512544387325534,0.28726816379848813
562,True,1.894776657,162.465269,-1.2340254186688888,-0.23658163015587413
8722,False,59.94097,124.9781,0.9611134030616361,-1.1095315136952157
800,True,8.063547235,232.62403,-1.0007403917231927,1.3971795707556827
3272,True,1.524132,207.6094,-1.248042125515451,0.8146731044690521
7165,False,66.68874,144.9607,1.2162945102805274,-0.6442040747836978
7954,False,68.9214,179.9476,1.3007272415151918,0.1705229663647702
3124,False,8.161424,132.466,-0.9970389761053362,-0.9351635470729764
281,False,1.586331702,129.948316,-1.2456899130326535,-0.9937919261481972
2769,False,13.12228,119.9568,-0.8094337781164479,-1.22646067551632
4725,False,12.79286,132.466,-0.8218914878990943,-0.9351635470729764
8451,False,61.13096,149.9845,1.0061153764216364,-0.5272166963843063
247,False,12.73622643,137.497825,-0.8240332053995956,-0.8179892934572834
4345,True,17.95225,139.965,-0.6267783093565422,-0.760537098843143
1127,False,22.16579367,114.972827,-0.46743429807196213,-1.3425206172503366
9748,False,70.35289,182.4833,1.3548620450388404,0.2295708773897592
6847,False,65.0113,139.9568,1.1528585904887658,-0.7607280492199249
167,True,8.044444101,149.959755,-1.0014628168926147,-0.5277929240761914
8214,False,67.68938,232.6707,1.2541358153527975,1.3982663578391454
3039,True,7.72199,252.6378,-1.0136570965613723,1.8632328539652832
3502,False,11.21716,159.9794,-0.8814798957204645,-0.29446914505581406
8484,False,60.26349,172.4555,0.9733101748396066,-0.003942804108990917
5151,False,52.61686,194.9882,0.684136787202922,0.5207678733184489
6030,False,69.02601,149.9621,1.3046832885686876,-0.5277383169257583
4328,True,4.51753,252.6378,-1.1348404876429665,1.8632328539652832
4825,False,5.156634,169.9378,-1.1106714264052506,-0.06257155577031247
1578,True,11.53737155,242.643514,-0.8693704228318987,1.6304996006284185
160,True,2.600063739,162.482694,-1.2073535050601054,-0.2361758606052133
6663,False,55.50261,159.9476,0.793267489665649,-0.2952096599316254
1755,False,6.805071944,124.964303,-1.048332280327131,-1.1098527993474663
6947,False,69.03568,182.4608,1.3050489799462548,0.22904692818517558
9650,False,66.37555,207.6386,1.204450572065401,0.8153530741034448
6689,False,62.78784,265.1283,1.068773776593669,2.15409452240304
7479,False,69.02789,255.1336,1.3047543847206862,1.9213516284008105
8139,False,44.03142,242.6106,0.35946032591847393,1.6297331444453225
4203,True,19.48432,207.6094,-0.568839861700969,0.8146731044690521
695,True,1.570209934,152.44408,-1.2462995915795763,-0.4699413637350015
2174,True,9.759887,172.4733,-0.9365897375882513,-0.003528302071587264
161,True,11.92299244,182.467607,-0.8547873582524992,0.2292054402845351
784,False,2.968358466,114.950905,-1.1934256657563445,-1.3430311067820198
3265,True,8.640886,157.4698,-0.9789071126853642,-0.3529092750034859
8396,False,68.00942,235.1372,1.2662388007174936,1.4557028339771483
3371,False,11.32725,139.9792,-0.8773166109473131,-0.7602064286784728
1654,True,14.5222363,200.132293,-0.7564914877461386,0.6405564704585941
4924,True,7.704074,174.9744,-1.014334627763078,0.05471389150990868
4947,True,4.171617,204.9634,-1.1479219148909918,0.7530566780100392
772,False,8.446160069,104.992311,-0.9862710831047486,-1.5749332136739964
8248,False,62.84168,220.1615,1.0708098493721816,1.1069692293958013
4699,True,16.37611,222.65,-0.6863833567028482,1.1649180114227307
8519,False,62.8566,197.6288,1.071374080535915,0.5822585519683622
713,True,5.759571228,277.63748,-1.0878700876778593,2.4453911851137566
1135,True,8.721905501,252.637807,-0.975843189941776,1.8632330169717026
6741,False,49.05868,152.5104,0.5495767307569978,-0.46839699434620286
8354,False,71.53791,162.4538,1.3996760674012696,-0.23684870453042392
9501,False,65.44538,204.9634,1.169274238180014,0.7530566780100392
4870,True,6.749571,104.9781,-1.0504311651945188,-1.5752641399916114
2359,False,9.25848,147.5031,-0.9555514973143983,-0.5850001433289003
9772,False,44.15083,162.5005,0.36397606608344824,-0.23576121884802215
6480,False,44.72714,164.9647,0.385770440210207,-0.1783783019620431
3484,False,27.44938,204.9634,-0.26762437423401275,0.7530566780100392
2071,False,5.26792,124.9781,-1.1064629123779555,-1.1095315136952157
6935,False,64.11078,139.9512,1.118803533681442,-0.7608584543552875
2303,True,13.71891,225.1457,-0.7868709604744702,1.2230344571951264
5114,False,58.16576,230.1051,0.8939801051949262,1.3385221765378434
9415,False,70.90623,179.9476,1.375787760329744,0.1705229663647702
943,True,1.550579619,177.65076,-1.2470419532067145,0.11703730009563948
434,True,3.508974199,192.470522,-1.1729811453700698,0.46213963396301566
44,True,8.798394712,242.632554,-0.9729505896377824,1.6302443791492078
1286,True,10.34247598,129.948316,-0.9145579106335796,-0.9937919261481972
543,True,14.71424943,194.976769,-0.749230107599221,0.5205016838358888
3704,True,2.14479,104.9781,-1.224570638543568,-1.5752641399916114
6638,False,68.86592,159.9656,1.2986291486891908,-0.29479050056795864
5120,False,64.37387,182.4653,1.12875283508001,0.22915171802609244
2143,True,13.17391,127.4958,-0.8074812811336356,-1.0509027620338938
4337,False,6.186286,150.007,-1.0717329715660746,-0.5266927471797227
6686,False,64.71582,255.1336,1.1416843931523062,1.9213516284008105
3754,False,7.704545,119.9568,-1.0143168159079763,-1.22646067551632
1103,False,6.435331488,124.97808,-1.0623147929121328,-1.1095319794278418
4555,True,5.798779,187.656,-1.0863873633599668,0.3500256351919273
7645,False,56.45799,182.4538,0.8293971926956553,0.22888392176597172
8123,False,64.07652,230.1051,1.117507919762574,1.3385221765378434
1340,True,2.834098048,240.114868,-1.1985030056954518,1.5716159535007246
2553,True,1.500126,232.6415,-1.2489499628691096,1.3975863882047526
7090,False,43.6544,159.9512,0.345202522074587,-0.2951258280588919
6734,False,66.43277,172.4404,1.2066144666491028,-0.004294432241844456
3805,False,14.56715,129.995,-0.7547929817663412,-0.9927048130518962
6330,False,57.29968,167.4564,0.8612274693848532,-0.12035500271490646
3906,False,8.666281,157.4836,-0.9779467473768515,-0.35258791949134133
5675,False,61.60654,149.9483,1.0241004338511517,-0.528059672437903
4979,True,8.618298,255.1417,-0.9797613253882069,1.92154025011446
7193,False,53.77192,154.9755,0.7278178091856293,-0.4109931194920405
8856,False,69.74686,242.6106,1.3319437466368698,1.6297331444453225
1581,True,17.78302494,175.133074,-0.6331779107329945,0.05840887444715618
3385,True,12.15758,117.4392,-0.8459159365382769,-1.2850870985145104
4768,True,10.62816,187.6094,-0.9037541688732137,0.3489404781726564
728,False,11.70347852,139.934918,-0.8630887385834173,-0.7612376072863553
6952,False,69.71587,95.01949,1.3307717946419566,-1.8071666194696885
8290,False,57.81039,230.1344,0.8805410416120866,1.3392044748353678
4254,False,1.14019,127.525,-1.2625616993402609,-1.050222792399501
6863,False,64.89046,149.9447,1.1482887718677501,-0.5281435043106358
1868,True,7.32906366,190.12704,-1.0285164320895048,0.4075678326360993
8718,False,66.19707,172.4624,1.19770097567779,-0.0037821263529186216
2431,False,11.13625,139.9875,-0.8845396774535526,-0.7600131496385594
6598,False,63.75133,139.9349,1.1052101763219244,-0.7612380264457191
8656,False,63.57829,187.4673,1.0986663049698842,0.3456314478628205
8320,False,64.52797,245.1457,1.1345804505177666,1.688767083491522
144,True,3.237560234,137.461553,-1.183245235003144,-0.8188339461483345
4841,True,8.71167,137.4616,-0.9762302669284132,-0.8188328516766628
4038,True,1.25577,172.4705,-1.2581907986764327,-0.003593504639268938
938,False,15.90065569,192.440432,-0.7043636609007972,0.4614389392267527
4216,False,5.527407,174.9919,-1.0966498659983501,0.055121407557917654
9181,False,52.79539,147.4713,0.6908882744456389,-0.585740658204711
7136,False,71.11027,175.1331,1.3835039618477185,0.05840947989957082
5773,False,59.1618,114.9728,0.9316474515974125,-1.3425212459893818
258,False,6.73327535,114.997564,-1.0510474194547932,-1.3419445758515018
9833,False,62.10686,149.9915,1.0430210863872864,-0.5270536899651025
4115,False,9.710957,139.9678,-0.9384401283953209,-0.7604718962754613
2172,True,3.523461,197.484,-1.1724332965371604,0.5788866477539761
9514,False,58.66601,104.9629,0.9128981105339123,-1.5756180967875963
3512,False,13.9749,137.4872,-0.777190160501003,-0.8182367139150035
7905,False,62.2937,242.6281,1.0500868337486782,1.6301406604933315
3325,False,10.13511,172.4579,-0.9223998910768862,-0.00388691619383548
5257,True,54.11264,270.1604,0.7407028522223096,2.271275179842344
3446,False,8.612943,149.9483,-0.9799638359700964,-0.528059672437903
4707,False,18.75702,167.4564,-0.5963442400778698,-0.12035500271490646
5039,False,70.79968,212.6228,1.3717583480981217,0.93141830190277
6911,False,42.38378,124.9607,0.2971513557700941,-1.1099367010800933
593,False,3.775528995,114.972827,-1.1629008154273204,-1.3425206172503366
3558,False,14.74297,149.9741,-0.7481439788703881,-0.5274588773499805
5635,False,65.29309,139.9512,1.1635150716971074,-0.7608584543552875
9119,False,58.57229,157.4698,0.9093538917225785,-0.3529092750034859
9578,False,62.67368,159.9656,1.0644565762148608,-0.29479050056795864
6806,False,45.12287,194.9768,0.4007358020348886,0.5205024057214598
6784,False,53.33926,235.1372,0.711455861779401,1.4557028339771483
5322,False,44.64514,277.6375,0.38266943783580043,2.445391650846383
1192,False,12.41932486,127.474951,-0.8360175044364634,-1.0513882650101765
4536,False,21.55836,144.9607,-0.49040567920567507,-0.6442040747836978
2749,True,11.38275,267.6647,-0.8752177617792696,2.2131587340699483
7721,False,60.69643,172.4848,0.9896827110344305,-0.0032605058114665506
6602,False,57.31296,194.9768,0.8617296805010983,0.5205024057214598
9395,False,67.19978,117.4686,1.235620562151463,-1.284402471553855
5140,False,61.35427,262.6106,1.0145603134975962,2.0954657707417175
6318,False,68.18425,152.4441,1.272850364682341,-0.4699408980023757
7340,False,68.29561,195.0062,1.2770616771751933,0.5211870326821156
9313,True,60.58029,212.6228,0.9852906327934113,0.93141830190277
7198,False,69.91626,179.9476,1.3383499637371679,0.1705229663647702
5238,False,67.60865,252.6378,1.251082840698092,1.8632328539652832
8179,False,64.49464,172.4705,1.133320006503877,-0.003593504639268938
818,False,10.26390461,172.44408,-0.9175292521571207,-0.004208737438605854
8608,False,68.50985,147.4893,1.2851636131348623,-0.5853214988410449
